,rFitness_mhi,rFitness_mhp,rFitness_mli,rFitness_mlp,rFitness_thi,rFitness_thp,rFitness_tli,rFitness_tlp,rSurvival_fruit_mhi,rSurvival_fruit_mhp,rSurvival_fruit_mli,rSurvival_fruit_mlp,rSurvival_fruit_thi,rSurvival_fruit_thp,rSurvival_fruit_tli,rSurvival_fruit_tlp,rSeeds_mhi,rSeeds_mhp,rSeeds_mli,rSeeds_mlp,rSeeds_thi,rSeeds_thp,rSeeds_tli,rSeeds_tlp
K3G7G,-0.147632326035637,-0.335370298774535,0.0243175620284961,0.074401415402179,-0.248740276374125,-0.277837488826552,-0.37667666734805,-0.630904423243448,-0.243775438000393,-0.306276514342455,-0.0903201758628087,0.101972846104845,-0.251062711491642,-0.259534586616276,-0.304997569956695,-0.524336535241983,-0.161892490620556,-0.31260901223633,0.191548006871753,0.347186800264252,-0.274634445727733,-0.264548720009203,0.165553874550059,-0.0402899074778575
K3G7R,0.030263219787654,0.158159023259766,0.251424309987332,0.184125238365819,0.0900240554705064,0.218030653664491,0.230774563159984,-0.0669480934143408,0.0169823654754193,0.0607145548843079,0.174257628387739,0.181521688996684,0.0576604270586262,0.100101936873993,0.141265050055449,0.00758067875124909,0.0595472742186316,0.141896613857217,0.524340336257413,0.217921968323398,0.104170913757323,0.218462348946333,0.248087251880505,-0.108951588556737
K3GG7R,0.427024104756248,0.307747671743684,0.207719070203126,0.123112039793833,0.220603202005932,0.149331282167469,0.19906193493517,0.250102728932773,0.381845450043127,0.317109153583243,0.340092318703116,0.221209465736184,0.276079161655609,0.132780229826766,0.245681262172038,0.27869180395843,0.325904248032662,0.306158830950687,-0.067548502261456,0.0293400908409501,0.267672310478407,0.307602057715023,0.322723270203576,0.115317583023768
K3GH,-0.602210910450308,-0.482292805841617,-0.235885367447261,-0.172384695286332,-0.561593305979042,-0.553794642327164,-0.273456025028788,-0.514188476862531,-0.618939689256115,-0.567646901262499,-0.294383976895339,-0.196005385524532,-0.593175752355368,-0.660079248911874,-0.40409189035991,-0.461286083649383,-0.521671925600267,-0.540204959250933,0.162720934848971,-0.0869853443373668,-0.572727949502253,-0.396148979417611,-0.12443882921591,-0.186753075814643
K3GR7R,0.0606451690027224,0.0681694340656752,0.0799981214194107,0.0156826389700206,0.0480467803359877,0.0676674420415394,0.0458022792044768,0.00411966301719941,0.0485130219589767,0.0474566286375239,0.0821476511467131,0.0341458125564112,0.0460166165896323,0.0425269664799076,0.0383411287475644,0.00927707350153667,0.0543205240764584,0.0677363014313245,0.102959977172248,0.0325399846508614,0.0551418646096689,0.0808589060618014,0.0704745088408793,-0.0127068362450682
K3R,0.0582060956812587,-0.0395274632990655,0.307062622209007,0.34369927437134,0.063067409366201,0.00626827463307069,0.013877217811748,-0.302730861154851,0.0145634908710647,-0.0480954600764262,0.120742942350373,0.337484759756347,0.0353946156116346,-0.00921358996788659,0.0259731938266145,-0.240416845160309,0.0347655528327104,-0.00982010183770022,0.283979963216357,0.490229846688246,0.0240905160111265,0.0150912659742802,0.092346661004842,-0.0513274017173354
K3R7R,0.0519523669024212,0.114116818219716,0.191237900484813,0.130381241530592,0.0688058122785445,0.114612576732999,-0.0209970104692951,-0.137785470206939,0.00694596805746271,0.0230086156670438,0.172161950779885,0.0989313601184313,0.0438583463589091,0.000910128186234121,-0.0587711573103017,-0.169483101081371,0.0464241414660941,0.0854102631377376,0.307339330626057,0.107444377198913,0.0387780955484925,0.160169644658162,0.133719176832934,-0.137862351904227
Polyamine01,-1.29101848886866,-1.28769608036974,-1.00052034649909,-0.740377096763774,-1.45273137330302,-1.28266211518316,-1.26660227792011,-0.84338823422156,-1.35599708059589,-1.29659040735364,-0.955342753587194,-0.743565905633218,-1.39735582695257,-1.34671202694829,-1.28417729988462,-1.11018365561767,-1.16165217449637,-1.39857226384646,-0.296566709285728,-0.169732219102663,-1.44869389146646,-1.14739055806828,-0.457665427009944,-0.0797686168148921
Polyamine02,-0.696966778898731,-0.58700811345289,-0.141672694113011,-0.0667170872075168,-0.66286949454456,-0.604533914333271,-0.3875123441567,-0.264750562616718,-0.704810339968166,-0.686598924672448,-0.256098136274436,-0.104735370431551,-0.671510741189183,-0.659056595088692,-0.502100921541299,-0.325049116852893,-0.611877029032923,-0.623578813846426,0.321083552789855,0.18706039784726,-0.690245290464824,-0.537567701336712,-0.266375833995409,0.0746021820001786
Polyamine03,-0.637242630423351,-0.530887847730596,-0.0894884414134238,-0.0815324534359647,-0.606383449231342,-0.553921958042772,-0.322453210611248,-0.304554148334119,-0.649902790609663,-0.624327226517351,-0.223045627840681,-0.10903533018191,-0.619107962606124,-0.625915709497284,-0.433561988181686,-0.335006646487462,-0.553858675276453,-0.567854794223419,0.321105324041513,0.141816541383026,-0.622852873927177,-0.459037343119314,-0.178647498939009,0.0372968490877339
Polyamine04,0.0776223211741403,0.0800866316474697,0.135783664187455,-0.286110966883738,0.0155686774051169,0.0691708388675933,0.160412814330189,-0.216776209380835,0.00610495102760584,0.0561138176422732,-0.069735633102193,-0.22361993224632,0.00681035018379812,-0.0289083815738933,0.108673975881913,-0.408853895063222,0.0706038740099551,0.0179840354139324,0.0122285519794553,-0.154944078864005,0.0206684573786198,0.114860680709368,0.502553938323249,-0.329879514369611
Polyamine05,-0.270602968287827,-0.252784616688775,-0.0858647008571189,-0.342611362980702,-0.308895031568211,-0.236597164140419,-0.145312376976499,-0.368912809176603,-0.348240856884007,-0.302029018065382,-0.3016227124647,-0.340874883761002,-0.33536013103617,-0.350354427007649,-0.21048309213586,-0.586068585905743,-0.233555273293329,-0.311810789736644,-0.0125893964827459,-0.144864016408388,-0.314782117451348,-0.178854702164808,0.314578619990607,-0.384714651705472
Polyamine06,-0.203430966219268,-0.181578880974361,-0.0425911694643337,-0.327464155445467,-0.238426167285057,-0.16933978279604,-0.0673188285113953,-0.337825309545665,-0.280099094833914,-0.230624105057454,-0.255031956622405,-0.316614175666097,-0.26660643099731,-0.283590665152717,-0.134760527293757,-0.543321064577829,-0.171700126718922,-0.240214790075296,-0.00416139060029367,-0.154457745588535,-0.240976053001696,-0.117763610938743,0.370060171605239,-0.40922587615732
Polyamine07,0.0365111226420986,-0.0627746299301039,0.278760669628873,0.125477439874371,-0.0242513831828599,-0.0468097512274316,-0.0384086890760805,0.159321452078905,0.0688770127065831,0.00278914254446262,0.35596864831612,0.28664384404922,0.0589536844279976,0.0169677320770068,0.0119677259131332,0.271849415270434,0.02051885129759,-0.0148890819052702,0.134932005010382,0.32935480355731,-0.0291841774075367,-0.0279986006052715,-0.118969594701487,0.466766081870615
putative.HDX,-0.906839828934482,-0.784723378656413,-0.462345215518819,-0.712160197620907,-0.798953133886272,-0.778864718401883,-0.776284963631941,-0.476159223929221,-0.879791235414255,-0.887079593822278,-0.416249554076343,-0.602869917232258,-0.843783369319037,-0.764989898972457,-0.864355660268173,-0.638621784007422,-0.790443281833303,-0.77619552852639,-0.033852906710428,-0.185195935663472,-0.83402907472078,-0.796724900836091,-1.0331181315883,-0.134920683993547
Q3A7R,-0.724176378264955,-0.866564678964454,-0.131033279546097,-0.755010475558479,-0.719753385617875,-0.90921050063422,-0.427510251543424,-0.623781883352222,-0.746862265461839,-0.880767868572932,-0.404976470209985,-0.555097353287644,-0.785216791581337,-0.889662105304512,-0.521364866426283,-0.543242945280551,-0.649547544285935,-0.748577018101132,-0.0523519137087078,-0.215909781252439,-0.695128002837966,-0.683446981214826,-0.562384720683736,-0.0158895969414068
Q3G,-0.226769697618508,-0.377811028921839,0.276298565989283,0.278881611146736,-0.236374840939057,-0.251925223022179,-0.249676480925496,-0.571063309861252,-0.2820876306668,-0.358873841905684,0.0502255342197874,0.331497676654084,-0.252052342197514,-0.239375164742032,-0.201853045913039,-0.421696026097033,-0.203136993271219,-0.319662162689585,0.399817213798039,0.680859745836191,-0.265019355857702,-0.270997693432091,0.0444538722809033,0.00296629547340555
Q3G7G,0.298270129291238,0.19345810854966,0.461371649458951,0.477308683885846,0.299689409358129,0.260708987007888,0.335121628588269,0.0915793003290607,0.27974212100108,0.196207837787392,0.329153828241253,0.503838546830721,0.282435163191679,0.312088412344577,0.352630303599749,0.298971097039605,0.260275612455466,0.275692396193914,0.438756763031058,0.536836391607686,0.305215084650345,0.190123059081061,0.285876048100647,0.133187564312222
Q3G7R,-0.0215893916399966,-0.0347100340939953,0.203674147213764,0.248259764484987,0.0148058340660571,0.0549668108517629,0.0737255179404698,-0.105800567410201,-0.0479427201086587,-0.0863106763421281,0.134963122085879,0.253985911127216,-0.0189761949008115,0.0284108118287531,0.0377267160191109,0.0143734573500634,-0.00681534442703122,0.0110934466731087,0.460976293432829,0.386878868766961,0.0122572495734482,0.0151133121647378,0.112058497866983,-0.0171472394366847
Q3GG7R,-0.706206222575988,-0.667706703191439,-0.413424986117896,-0.162411168106231,-0.682784271069205,-0.723978858903764,-0.508541171881576,-0.903555104432902,-0.723501020105426,-0.696904438149054,-0.374612644332209,-0.120027265498912,-0.705994936153862,-0.771641890968427,-0.583058356940186,-0.757405315398703,-0.62896305161817,-0.719785671885981,0.000490956760469879,0.0745876415596267,-0.71283677896722,-0.606601391191895,-0.342206096225514,-0.314522225232648
Q3GH,-0.724359546447213,-0.562551231352981,-0.200115752641999,-0.129749824386335,-0.641368960552451,-0.616827593427791,-0.377600787919321,-0.222096835517213,-0.704253340805502,-0.652345016318493,-0.285001736246823,-0.211038466072511,-0.658955361386517,-0.693889560086348,-0.48844773269788,-0.242545266581039,-0.61846078133969,-0.606646457335018,0.125123805306632,-0.0808565404247696,-0.662800951178837,-0.495365790649455,-0.303153583247106,0.0161117420370187
Q3GR7R,-0.197826765910422,-0.231847723832068,-0.0495504346800777,-0.00174757101484264,-0.20310949357823,-0.189984840015435,-0.168774453699743,-0.277778734216803,-0.230601240573837,-0.255660049210767,-0.107155598689328,0.00108846970931078,-0.224988700346296,-0.192653239030193,-0.184535322007335,-0.192483113197164,-0.177067163241462,-0.209496412404277,0.192159204775845,0.140974227106165,-0.206065238967785,-0.194038529425416,0.00671406597077064,-0.039320476393063
Q3R,-0.364805438263862,-0.526616883118093,0.101454472898288,0.166497655852179,-0.380755310247145,-0.441877469760948,-0.626459833243197,-0.828003429545889,-0.422954786085015,-0.497633055557786,-0.103694915097656,0.185917264767802,-0.394556150960235,-0.421758686120174,-0.525285298826969,-0.775409612876731,-0.348944447439283,-0.498743151336642,0.138530325518287,0.586985643494469,-0.449117059105692,-0.434556203716814,-0.306648991244989,-0.0439074148256128
Q3R7R,-0.0480350163696019,-0.0622183628345769,0.184386067816779,0.130533081043445,-0.0232385560793149,-0.02816559039755,-0.0985860364406157,-0.239819467252604,-0.0758492139554898,-0.119010588128871,0.136285810767281,0.157416671959271,-0.0493945941234195,-0.0837432665207603,-0.125022897635883,-0.16538563734736,-0.0484513762978797,-0.0349162987527605,0.307383388802044,0.254448559831645,-0.0528126518552385,0.00686466713555057,-0.0685840303098799,-0.0311244329156852
saiginol.A,0.585978514624437,0.609104692530605,0.379274436465635,0.0123815602229064,0.635723315395238,0.683661855157752,0.412201607953325,0.493732072086527,0.645503891350389,0.637818939824477,0.644959119248513,0.211972464720093,0.69349621742484,0.71618834129993,0.411324032292613,0.36239241856157,0.525049284597988,0.620499044982395,0.234398817079666,0.15430401849525,0.597369422536705,0.543943860375859,-0.227092056711084,0.31650727355591
saiginol.B,0.457775262666602,0.591527146359605,0.352053624485266,-0.0133504602424134,0.579235344032037,0.652893597384848,0.29594813262787,0.463124430756538,0.540910728119838,0.593495249998164,0.599552581894128,0.12928365855377,0.632953055504161,0.69266383367347,0.291933394038096,0.330517566504534,0.426317162633301,0.567706252574663,0.202322094732455,0.0156011555966945,0.510941161244298,0.453114404426976,-0.304172987324603,0.285220116824051
saiginol.C,0.555271086423884,0.610155646551072,0.379222668950702,0.00195769572554191,0.624032806247286,0.682794891391708,0.385825018976146,0.49948204091611,0.620200060826946,0.632631799366408,0.643315023405893,0.185679759446023,0.682943411588611,0.715445571210341,0.385074080434113,0.364996830413569,0.503728854815033,0.610337190847547,0.227808835535103,0.10538640224293,0.577361136959925,0.525525920771187,-0.22178859096388,0.310060282705655
saiginol.D,0.57620894056617,0.612987876523222,0.380573763966784,0.00836537884066618,0.635660332493262,0.692990057078774,0.396983143507263,0.482483825298452,0.639018638258165,0.642875643490583,0.646987030265747,0.203838230726792,0.695881370470121,0.726686794181245,0.399246156192343,0.354932058046978,0.519885707799773,0.618440109784791,0.233828676792606,0.137492958743089,0.592388414387564,0.539684680712577,-0.221862617928023,0.317413978047351
saiginol.E,0.452681629716851,0.585412915169062,0.345884414850881,-0.0167807769006913,0.574745858595198,0.649370333117885,0.310813188255985,0.453503139189536,0.534912588782433,0.591468816412462,0.58438234448691,0.122993971646268,0.62883467885483,0.688443102890725,0.302785966702157,0.328985777223067,0.423250104946956,0.559911633899565,0.202565197638477,0.00337196315224949,0.506807453220671,0.450377016297586,-0.267718205592368,0.28267647447775
saiginol.F,0.458637140699586,0.592659894678952,0.353777031035647,-0.018504779064388,0.574930444017338,0.656374903587011,0.30763588120934,0.470595693812092,0.538734066799436,0.59769699107498,0.596344039082279,0.1224144340727,0.632498965128197,0.69355396934571,0.302591263876524,0.338810538941421,0.428771498546245,0.564795089638856,0.20372300323307,-0.000103776897238708,0.507663435199838,0.455466728956125,-0.243840393224374,0.285215597878573
saiginol.G,0.582861108080014,0.614196252999964,0.38083397623038,0.0120313429255381,0.643067300266124,0.692693254636632,0.40315912320582,0.482807815678881,0.646666202380275,0.643572119907018,0.650143503694685,0.210968860726444,0.700581779655343,0.727598830691376,0.403992582797886,0.35509014338543,0.524170503439055,0.62409339842967,0.23539303896244,0.15073529908734,0.600640573971862,0.544074930311451,-0.25241752422754,0.319143034298777
saiginol.H,0.37467616437734,0.457974391314734,0.277450775690347,0.0190128019422913,0.557464873193749,0.625693769310578,0.0982277638670693,0.015469835636755,0.473927499619998,0.531121037872605,0.527270546275434,0.171861380571916,0.599920264910657,0.68545126840187,0.16089444562954,0.0409885831973389,0.369784832214051,0.457403190265945,0.182509279855504,0.133085752331406,0.47385394532877,0.392979236653164,-0.515421917431555,0.265748049723404
saiginol.I,0.582279361588584,0.607746598997897,0.377965054828239,0.0108252794340359,0.638893034073995,0.685234826871,0.415907232281416,0.485518029952445,0.643692397968772,0.638668714266169,0.642899762755479,0.208636359617112,0.695648348861102,0.718427754043395,0.413890054299933,0.359808197699116,0.523614029403231,0.619101034639542,0.235019543595253,0.146791900060642,0.598822019948389,0.543622374252553,-0.229321210851705,0.316189386184702
saiginol.J,0.585162900756264,0.612836131806696,0.381574644124759,0.0124710859912291,0.642714545662861,0.697220757077307,0.397039805273341,0.470353014466751,0.647780651429679,0.646369132831886,0.651749345245913,0.213725085003167,0.702519855296727,0.731833056730397,0.402226470136901,0.347111696374707,0.526956985040605,0.62221345543423,0.236228021390341,0.155620887643126,0.600571444765979,0.546098634738303,-0.237347398429224,0.320659603063123
saiginol.K,0.344526841273769,0.42311067219738,0.256585764991187,0.0151332503854873,0.516059617270648,0.579025866495305,0.0979774551720126,0.0160396181434254,0.436487249620381,0.491899764423007,0.485959413827754,0.154523994673205,0.555286060200614,0.633736355169544,0.154123501871027,0.0416162597533825,0.341561925298747,0.421813970641405,0.169311261174221,0.113326296913295,0.438266631238632,0.36380150036095,-0.463095065951412,0.245088508756742
saiginol.L,0.454041651486021,0.584791111708761,0.350272398962973,-0.0147762614213829,0.572654632995282,0.65278917428914,0.288047170199133,0.447029432044692,0.535038374659679,0.591828362319629,0.595660545239725,0.127454133303505,0.629056951056073,0.691309302260714,0.288539615629766,0.32106828460319,0.424703974228153,0.559235016570961,0.201396185033136,0.0130395438181401,0.504788713250125,0.450824516278807,-0.272309410386212,0.283808246242714
