perc_miss	id
0.04294149221685454	6126
0.04186795491143317	6128
0.04455179817498658	6131
0.045625335480407946	6132
0.042404723564143855	6133
0.03435319377348363	6134
0.04938271604938271	6136
0.04830917874396135	6137
0.04777241009125067	6138
0.04616210413311862	6140
0.015029522275899088	6141
0.04777241009125067	6142
0.03757380568974772	6145
0.033816425120772944	6148
0.02254428341384863	6149
0.04186795491143317	6150
0.0499194847020934	6151
0.0042941492216854536	6153
0.031132581857219538	6154
0.026301663982823402	6163
0.016639828234031134	6166
0.24584004294149223	6169
0.0440150295222759	6172
0.0440150295222759	6173
0.042404723564143855	6174
0.0499194847020934	6177
0.05099302200751476	6180
0.045625335480407946	6184
0.2608695652173913	6188
0.048845947396672036	6189
0.030059044551798177	6191
0.03166935050993022	6192
0.04616210413311862	6193
0.30864197530864196	6194
0.05314009661835749	6195
0.0322061191626409	6198
0.04830917874396135	6201
0.21900161030595813	6202
0.23564143853998926	6203
0.0499194847020934	6209
0.0499194847020934	6210
0.011808910359634998	6214
0.043478260869565216	6216
0.045625335480407946	6217
0.04186795491143317	6218
0.017176596886741814	6220
0.013419216317767043	6221
0.01825013419216318	6231
0.02254428341384863	6235
0.01610305958132045	6237
0.013419216317767043	6238
0.01610305958132045	6240
0.026301663982823402	6241
0.22168545356951155	6242
0.618894256575416	6243
0.04723564143853999	6244
0.013955984970477724	6252
0.02576489533011272	6255
0.028985507246376812	6258
0.02844873859366613	6268
0.02576489533011272	6276
0.026838432635534086	6284
0.003757380568974772	6296
0.003757380568974772	6390
0.003757380568974772	6396
0.22920021470746108	6413
0.02200751476113795	6424
0.004830917874396135	6434
0.015566290928609769	6445
0.017713365539452495	6680
0	6739
0	6740
0.22651637144390768	6744
0	6749
0	6750
0	6805
0	6806
0	6814
0.13150831991411702	6830
0.7665056360708534	6897
0.7874396135265701	6898
0.25389157273215246	6900
0.35856146001073536	6901
0.8829844337090714	6903
0.7885131508319914	6904
0.8588298443370908	6907
0.4256575415995706	6908
0.8534621578099839	6909
0.6612989801395599	6911
0.68921095008051525	6913
0.5297906602254429	6915
0.2683843263553409	6917
0.6258722490606549	6918
0.8921095008051529	6919
0.4278046162104133	6920
0.3639291465378422	6922
0.46537842190016104	6923
0.7198067632850241	6924
0.7332259796027912	6926
0.4455179817498658	6927
0.6129898013955984	6929
0.49382716049382713	6931
0.8556092324208266	6932
0.652710681696189	6933
0.40901771336553944	6938
0.7326892109500805	6940
0.6972624798711755	6943
0.7155126140633387	6944
0.5882984433709071	6945
0.8319914117015567	6951
0.533011272141707	6956
0.28878153515834676	6957
0.7643585614600107	6958
0.49651100375738055	6959
0.2882447665056361	6960
0.7455716586151369	6961
0.5689747718733226	6963
0.5067096081588836	6966
0.652710681696189	6967
0.6951154052603328	6968
0.533011272141707	6969
0.5034889962426194	6970
0.5673644659151905	6971
0.833064949006978	6973
0.4133118625872249	6974
0.534621578099839	6975
0.821256038647343	6976
0.6151368760064412	6979
0.4745034889962426	6981
0.620504562533548	6982
0.5260332796564681	6984
0.028985507246376812	6986
0.15619967793880837	6987
0.3166935050993022	6989
0.379495437466452	6990
0.5383789586688137	6992
0.031132581857219538	6997
0.5136876006441223	7000
0.3725174449812131	7002
0.03166935050993022	7003
0.3875469672571122	7008
0.11325818572195384	7013
0.36500268384326356	7014
0.06011808910359635	7025
0.40901771336553944	7026
0.1497584541062802	7028
0.3843263553408481	7031
0.17928073000536768	7033
0.1261406333870102	7036
0.3462157809983897	7058
0.01878690284487386	7061
0.41492216854535696	7062
0.2882447665056361	7063
0.14653784219001612	7064
0.3059581320450886	7067
0.012345679012345678	7068
0.41223832528180354	7071
0.045625335480407946	7072
0.03972088030059045	7077
0.2796564680622652	7081
0.333870101986044	7092
0.4052603327965647	7094
0.01932367149758454	7096
0.4278046162104133	7102
0.01825013419216318	7103
0.07407407407407407	7106
0.012345679012345678	7107
0.03542673107890499	7109
0.4455179817498658	7111
0.11057434245840043	7117
0.010735373054213635	7119
0.00912506709608159	7120
0.023617820719269995	7125
0.38486312399355876	7126
0.03274288781535158	7127
0.035963499731615674	7130
